customer_id,contract_type_id,payment_type_id,internet_service_type_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,monthly_charges,total_charges,churn,internet_service_type,payment_type,contract_type,contract_type_id,paperless_billing,payment_type_id,monthly_charges,total_charges,signup_date,phone_service,multiple_lines,internet_service_type_id,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,churn_month
6333-YDVLT,2,4,2,Male,0,No,No,65,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,110,7138.65,No,"Fiber optic","Credit card (automatic)","One year",2,Yes,4,110,7138.65,"2016-08-21 18:07:34",Yes,Yes,2,Yes,No,Yes,Yes,Yes,Yes,NULL
6437-UKHMV,1,1,2,Female,0,No,No,7,Yes,No,No,No,No,No,Yes,No,Yes,79.7,586.05,Yes,"Fiber optic","Electronic check",Month-to-month,1,Yes,1,79.7,586.05,"2021-06-21 18:07:34",Yes,No,2,No,No,No,No,Yes,No,2022-01-31
6584-VQMYT,2,2,1,Male,0,No,Yes,27,Yes,No,Yes,Yes,No,No,No,No,No,56.2,1567.55,No,DSL,"Mailed check","One year",2,No,2,56.2,1567.55,"2019-10-21 18:07:34",Yes,No,1,Yes,Yes,No,No,No,No,NULL
6692-YQHXC,1,4,2,Male,0,No,No,16,Yes,No,No,No,No,No,No,No,Yes,69.95,1205.5,No,"Fiber optic","Credit card (automatic)",Month-to-month,1,Yes,4,69.95,1205.5,"2020-09-21 18:07:34",Yes,No,2,No,No,No,No,No,No,NULL
6825-UYPFK,1,3,2,Female,0,No,No,23,Yes,Yes,No,No,No,No,No,No,No,75.6,1758.6,Yes,"Fiber optic","Bank transfer (automatic)",Month-to-month,1,No,3,75.6,1758.6,"2020-02-21 18:07:34",Yes,Yes,2,No,No,No,No,No,No,2022-01-31
7401-RUBNK,1,1,2,Female,0,Yes,No,18,Yes,No,Yes,No,No,No,No,No,No,74.8,1438.05,No,"Fiber optic","Electronic check",Month-to-month,1,No,1,74.8,1438.05,"2020-07-21 18:07:34",Yes,No,2,Yes,No,No,No,No,No,NULL
7473-ZBDSN,3,2,3,Female,0,Yes,Yes,14,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,18.8,255.55,No,None,"Mailed check","Two year",3,No,2,18.8,255.55,"2020-11-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
7493-TPUWZ,1,1,2,Male,0,No,No,1,Yes,Yes,No,Yes,No,No,No,No,Yes,79.15,79.15,Yes,"Fiber optic","Electronic check",Month-to-month,1,Yes,1,79.15,79.15,"2021-12-21 18:07:34",Yes,Yes,2,No,Yes,No,No,No,No,2022-01-31
7649-PHJVR,2,2,3,Male,0,No,No,11,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,19.5,226.8,No,None,"Mailed check","One year",2,No,2,19.5,226.8,"2021-02-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
7657-DYEPJ,2,4,1,Male,1,No,No,38,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,70.15,2497.35,Yes,DSL,"Credit card (automatic)","One year",2,Yes,4,70.15,2497.35,"2018-11-21 18:07:34",Yes,No,1,No,Yes,Yes,Yes,Yes,No,2022-01-31
7956-XQWGU,1,4,3,Male,0,No,No,27,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Yes,19.4,460.25,No,None,"Credit card (automatic)",Month-to-month,1,Yes,4,19.4,460.25,"2019-10-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
7998-WNZEM,3,3,1,Male,0,No,No,71,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,80.6,5708.2,No,DSL,"Bank transfer (automatic)","Two year",3,No,3,80.6,5708.2,"2016-02-21 18:07:34",Yes,Yes,1,Yes,Yes,Yes,Yes,No,Yes,NULL
8218-FFJDS,3,3,1,Female,0,Yes,No,72,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,86.4,6058.95,No,DSL,"Bank transfer (automatic)","Two year",3,Yes,3,86.4,6058.95,"2016-01-21 18:07:34",Yes,Yes,1,Yes,Yes,No,Yes,Yes,Yes,NULL
8263-JQAIK,1,2,1,Male,1,No,No,2,No,"No phone service",No,No,No,No,No,No,Yes,24.45,47.5,Yes,DSL,"Mailed check",Month-to-month,1,Yes,2,24.45,47.5,"2021-11-21 18:07:34",No,"No phone service",1,No,No,No,No,No,No,2022-01-31
8387-UGUSU,1,2,3,Female,0,Yes,Yes,15,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,20.05,284.3,No,None,"Mailed check",Month-to-month,1,No,2,20.05,284.3,"2020-10-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
8634-MPHTR,1,1,2,Male,1,Yes,No,47,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,100.05,4871.05,Yes,"Fiber optic","Electronic check",Month-to-month,1,Yes,1,100.05,4871.05,"2018-02-21 18:07:34",Yes,Yes,2,No,No,Yes,No,Yes,Yes,2022-01-31
8679-LZBMD,2,3,2,Male,0,Yes,No,44,Yes,No,No,No,No,No,Yes,Yes,Yes,90.65,3974.15,No,"Fiber optic","Bank transfer (automatic)","One year",2,Yes,3,90.65,3974.15,"2018-05-21 18:07:34",Yes,No,2,No,No,No,No,Yes,Yes,NULL
8687-BAFGU,1,1,2,Male,0,No,No,1,Yes,No,No,No,No,Yes,No,No,No,74,74,No,"Fiber optic","Electronic check",Month-to-month,1,No,1,74,74,"2021-12-21 18:07:34",Yes,No,2,No,No,No,Yes,No,No,NULL
8741-LQOBK,1,3,1,Female,0,Yes,Yes,46,No,"No phone service",Yes,Yes,No,No,No,No,No,35.05,1620.25,No,DSL,"Bank transfer (automatic)",Month-to-month,1,No,3,35.05,1620.25,"2018-03-21 18:07:34",No,"No phone service",1,Yes,Yes,No,No,No,No,NULL
9046-DQMTP,1,3,3,Male,0,No,No,35,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,20.75,739.9,No,None,"Bank transfer (automatic)",Month-to-month,1,No,3,20.75,739.9,"2019-02-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
9342-VNIMQ,1,3,1,Male,0,No,No,33,Yes,Yes,No,Yes,No,No,No,No,Yes,54.65,1665.2,No,DSL,"Bank transfer (automatic)",Month-to-month,1,Yes,3,54.65,1665.2,"2019-04-21 18:07:34",Yes,Yes,1,No,Yes,No,No,No,No,NULL
9873-MNDKV,1,2,1,Female,0,No,No,11,Yes,No,No,No,No,No,No,No,Yes,44.65,472.25,No,DSL,"Mailed check",Month-to-month,1,Yes,2,44.65,472.25,"2021-02-21 18:07:34",Yes,No,1,No,No,No,No,No,No,NULL
9933-QRGTX,3,1,2,Female,0,Yes,No,60,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,97.2,5611.75,No,"Fiber optic","Electronic check","Two year",3,Yes,1,97.2,5611.75,"2017-01-21 18:07:34",Yes,No,2,Yes,No,No,Yes,Yes,Yes,NULL
1004-NOZNR,2,4,2,Male,1,No,Yes,56,Yes,No,Yes,No,No,No,Yes,Yes,No,94.8,5264.3,No,"Fiber optic","Credit card (automatic)","One year",2,No,4,94.8,5264.3,"2017-05-21 18:07:34",Yes,No,2,Yes,No,No,No,Yes,Yes,NULL
1448-CYWKC,2,4,2,Female,0,Yes,Yes,58,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,105.2,6225.4,No,"Fiber optic","Credit card (automatic)","One year",2,Yes,4,105.2,6225.4,"2017-03-21 18:07:34",Yes,Yes,2,No,Yes,Yes,No,Yes,Yes,NULL
1936-CZAKF,3,4,1,Male,0,Yes,No,49,No,"No phone service",No,Yes,No,No,Yes,Yes,No,49.65,2409.9,No,DSL,"Credit card (automatic)","Two year",3,No,4,49.65,2409.9,"2017-12-21 18:07:34",No,"No phone service",1,No,Yes,No,No,Yes,Yes,NULL
1998-VHJHK,2,2,3,Female,0,No,No,27,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,19.15,501.35,No,None,"Mailed check","One year",2,No,2,19.15,501.35,"2019-10-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
2172-EJXVF,2,1,2,Female,1,No,No,71,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,105.9,7521.95,No,"Fiber optic","Electronic check","One year",2,Yes,1,105.9,7521.95,"2016-02-21 18:07:34",Yes,Yes,2,No,Yes,Yes,No,Yes,Yes,NULL
2272-QAGFO,1,1,2,Female,1,No,No,14,Yes,Yes,No,No,No,No,No,No,Yes,74.3,1096.25,Yes,"Fiber optic","Electronic check",Month-to-month,1,Yes,1,74.3,1096.25,"2020-11-21 18:07:34",Yes,Yes,2,No,No,No,No,No,No,2022-01-31
2428-ZMCTB,1,4,3,Male,0,No,No,10,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,19.75,208.25,No,None,"Credit card (automatic)",Month-to-month,1,No,4,19.75,208.25,"2021-03-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
2782-LFZVW,1,2,1,Female,0,No,No,11,Yes,Yes,No,No,No,No,No,Yes,Yes,58.95,601.6,No,DSL,"Mailed check",Month-to-month,1,Yes,2,58.95,601.6,"2021-02-21 18:07:34",Yes,Yes,1,No,No,No,No,No,Yes,NULL
2982-VPSGI,1,1,2,Female,0,Yes,No,11,Yes,Yes,No,No,No,No,Yes,Yes,Yes,94,1078.9,Yes,"Fiber optic","Electronic check",Month-to-month,1,Yes,1,94,1078.9,"2021-02-21 18:07:34",Yes,Yes,2,No,No,No,No,Yes,Yes,2022-01-31
3298-QEICA,3,2,1,Female,0,Yes,Yes,23,No,"No phone service",Yes,No,No,Yes,No,No,No,34.6,813.45,No,DSL,"Mailed check","Two year",3,No,2,34.6,813.45,"2020-02-21 18:07:34",No,"No phone service",1,Yes,No,No,Yes,No,No,NULL
4030-VPZBD,1,1,1,Female,0,No,No,2,No,"No phone service",No,No,No,Yes,No,No,Yes,30.9,59.05,Yes,DSL,"Electronic check",Month-to-month,1,Yes,1,30.9,59.05,"2021-11-21 18:07:34",No,"No phone service",1,No,No,No,Yes,No,No,2022-01-31
4194-WHFCB,1,3,2,Female,0,Yes,Yes,59,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,96.65,5580.8,No,"Fiber optic","Bank transfer (automatic)",Month-to-month,1,Yes,3,96.65,5580.8,"2017-02-21 18:07:34",Yes,Yes,2,No,Yes,No,Yes,No,Yes,NULL
4373-MAVJG,1,3,2,Female,0,Yes,Yes,14,Yes,Yes,No,Yes,No,No,No,Yes,Yes,90.9,1259,Yes,"Fiber optic","Bank transfer (automatic)",Month-to-month,1,Yes,3,90.9,1259,"2020-11-21 18:07:34",Yes,Yes,2,No,Yes,No,No,No,Yes,2022-01-31
4431-EDMIQ,1,1,1,Female,0,Yes,Yes,7,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,75.7,554.05,No,DSL,"Electronic check",Month-to-month,1,Yes,1,75.7,554.05,"2021-06-21 18:07:34",Yes,No,1,Yes,Yes,Yes,Yes,Yes,No,NULL
4720-VSTSI,1,3,2,Female,0,No,No,44,Yes,Yes,No,Yes,Yes,No,No,No,Yes,84.8,3862.55,Yes,"Fiber optic","Bank transfer (automatic)",Month-to-month,1,Yes,3,84.8,3862.55,"2018-05-21 18:07:34",Yes,Yes,2,No,Yes,Yes,No,No,No,2022-01-31
4859-ZSRDZ,3,4,1,Female,0,Yes,Yes,58,No,"No phone service",No,No,Yes,Yes,Yes,Yes,Yes,55.5,3166.9,No,DSL,"Credit card (automatic)","Two year",3,Yes,4,55.5,3166.9,"2017-03-21 18:07:34",No,"No phone service",1,No,No,Yes,Yes,Yes,Yes,NULL
4895-TMWIR,1,2,3,Male,1,Yes,No,11,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,19.95,214.75,Yes,None,"Mailed check",Month-to-month,1,No,2,19.95,214.75,"2021-02-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",2022-01-31
5027-YOCXN,2,4,2,Male,0,Yes,Yes,51,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,110.05,5686.4,No,"Fiber optic","Credit card (automatic)","One year",2,No,4,110.05,5686.4,"2017-10-21 18:07:34",Yes,Yes,2,Yes,Yes,No,Yes,Yes,Yes,NULL
5183-KLYEM,3,4,2,Female,0,No,No,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,112.75,8192.6,No,"Fiber optic","Credit card (automatic)","Two year",3,Yes,4,112.75,8192.6,"2016-01-21 18:07:34",Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes,NULL
5360-XGYAZ,3,3,1,Male,0,Yes,Yes,72,No,"No phone service",Yes,Yes,Yes,Yes,Yes,Yes,Yes,65.65,4664.5,No,DSL,"Bank transfer (automatic)","Two year",3,Yes,3,65.65,4664.5,"2016-01-21 18:07:34",No,"No phone service",1,Yes,Yes,Yes,Yes,Yes,Yes,NULL
5766-ZJYBB,1,2,3,Male,0,No,No,1,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,19.4,19.4,Yes,None,"Mailed check",Month-to-month,1,No,2,19.4,19.4,"2021-12-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",2022-01-31
5804-JMYIO,3,2,3,Female,0,Yes,Yes,39,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,19.75,757.95,No,None,"Mailed check","Two year",3,No,2,19.75,757.95,"2018-10-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
5951-AOFIH,1,4,1,Male,0,No,No,33,Yes,No,No,Yes,Yes,No,Yes,No,Yes,66.4,2245.4,No,DSL,"Credit card (automatic)",Month-to-month,1,Yes,4,66.4,2245.4,"2019-04-21 18:07:34",Yes,No,1,No,Yes,Yes,No,Yes,No,NULL
6121-TNHBO,2,3,1,Female,1,No,No,63,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,83,5243.05,No,DSL,"Bank transfer (automatic)","One year",2,No,3,83,5243.05,"2016-10-21 18:07:34",Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,No,NULL
6122-EFVKN,3,2,1,Male,0,No,Yes,24,No,"No phone service",Yes,No,No,Yes,No,No,No,35.75,830.8,No,DSL,"Mailed check","Two year",3,No,2,35.75,830.8,"2020-01-21 18:07:34",No,"No phone service",1,Yes,No,No,Yes,No,No,NULL
6173-ITPWD,1,3,2,Male,0,Yes,No,47,Yes,Yes,No,Yes,Yes,No,No,No,Yes,83.35,4065,Yes,"Fiber optic","Bank transfer (automatic)",Month-to-month,1,Yes,3,83.35,4065,"2018-02-21 18:07:34",Yes,Yes,2,No,Yes,Yes,No,No,No,2022-01-31
6402-EJMWF,1,2,1,Male,0,No,No,4,Yes,No,No,No,No,No,No,Yes,Yes,55.3,238.5,No,DSL,"Mailed check",Month-to-month,1,Yes,2,55.3,238.5,"2021-09-21 18:07:34",Yes,No,1,No,No,No,No,No,Yes,NULL
6663-JOCQO,2,3,1,Male,0,Yes,Yes,31,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,75.25,2344.5,No,DSL,"Bank transfer (automatic)","One year",2,Yes,3,75.25,2344.5,"2019-06-21 18:07:34",Yes,Yes,1,Yes,Yes,No,Yes,No,Yes,NULL
6797-UCJHZ,2,4,2,Female,1,Yes,No,66,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,104.6,6819.45,No,"Fiber optic","Credit card (automatic)","One year",2,No,4,104.6,6819.45,"2016-07-21 18:07:34",Yes,Yes,2,No,Yes,Yes,No,Yes,Yes,NULL
6990-YNRIO,3,3,2,Male,0,Yes,Yes,65,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,108.65,6937.95,Yes,"Fiber optic","Bank transfer (automatic)","Two year",3,No,3,108.65,6937.95,"2016-08-21 18:07:34",Yes,Yes,2,Yes,No,Yes,Yes,Yes,Yes,2022-01-31
6993-YGFJV,3,3,2,Male,0,Yes,No,69,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,112.55,7806.5,No,"Fiber optic","Bank transfer (automatic)","Two year",3,Yes,3,112.55,7806.5,"2016-04-21 18:07:34",Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes,NULL
7105-MXJLL,2,2,1,Female,1,Yes,No,26,Yes,No,No,No,Yes,No,No,Yes,No,60.7,1597.4,No,DSL,"Mailed check","One year",2,No,2,60.7,1597.4,"2019-11-21 18:07:34",Yes,No,1,No,No,Yes,No,No,Yes,NULL
7319-ZNRTR,2,1,3,Male,0,Yes,Yes,25,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,19.6,411.15,No,None,"Electronic check","One year",2,No,1,19.6,411.15,"2019-12-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
7481-ATQQS,1,4,2,Female,1,No,No,49,Yes,Yes,No,No,Yes,No,No,Yes,Yes,90.85,4515.85,Yes,"Fiber optic","Credit card (automatic)",Month-to-month,1,Yes,4,90.85,4515.85,"2017-12-21 18:07:34",Yes,Yes,2,No,No,Yes,No,No,Yes,2022-01-31
7632-MNYOY,2,4,2,Male,1,No,No,66,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,110.9,7432.05,Yes,"Fiber optic","Credit card (automatic)","One year",2,No,4,110.9,7432.05,"2016-07-21 18:07:34",Yes,Yes,2,No,Yes,Yes,Yes,Yes,Yes,2022-01-31
7688-AWMDX,3,3,1,Male,0,Yes,No,71,Yes,No,Yes,No,No,Yes,No,No,No,54.5,3778.2,No,DSL,"Bank transfer (automatic)","Two year",3,No,3,54.5,3778.2,"2016-02-21 18:07:34",Yes,No,1,Yes,No,No,Yes,No,No,NULL
8082-GHXOP,1,2,1,Male,0,No,Yes,13,Yes,No,No,No,No,No,No,No,No,44,659.35,No,DSL,"Mailed check",Month-to-month,1,No,2,44,659.35,"2020-12-21 18:07:34",Yes,No,1,No,No,No,No,No,No,NULL
8189-XRIKE,1,1,2,Female,1,No,No,32,Yes,No,No,No,No,No,Yes,Yes,No,90.95,2897.95,No,"Fiber optic","Electronic check",Month-to-month,1,No,1,90.95,2897.95,"2019-05-21 18:07:34",Yes,No,2,No,No,No,No,Yes,Yes,NULL
8414-MYSHR,1,1,2,Male,1,No,No,5,Yes,No,No,No,No,No,Yes,Yes,Yes,91.4,449.75,Yes,"Fiber optic","Electronic check",Month-to-month,1,Yes,1,91.4,449.75,"2021-08-21 18:07:34",Yes,No,2,No,No,No,No,Yes,Yes,2022-01-31
8512-WIWYV,2,4,3,Male,0,No,No,32,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,20.35,707.5,No,None,"Credit card (automatic)","One year",2,No,4,20.35,707.5,"2019-05-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
8942-DBMHZ,1,2,3,Male,0,No,No,12,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,20.45,255.35,No,None,"Mailed check",Month-to-month,1,No,2,20.45,255.35,"2021-01-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
8988-ECPJR,1,2,2,Female,1,Yes,Yes,34,Yes,Yes,No,Yes,No,No,No,No,Yes,79.6,2718.3,Yes,"Fiber optic","Mailed check",Month-to-month,1,Yes,2,79.6,2718.3,"2019-03-21 18:07:34",Yes,Yes,2,No,Yes,No,No,No,No,2022-01-31
9073-ZZIAY,3,1,1,Male,0,Yes,Yes,62,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,86.1,5215.25,No,DSL,"Electronic check","Two year",3,No,1,86.1,5215.25,"2016-11-21 18:07:34",Yes,No,1,Yes,Yes,Yes,Yes,Yes,Yes,NULL
9191-MYQKX,1,3,2,Female,0,Yes,No,7,Yes,No,No,No,Yes,No,No,No,Yes,75.15,496.9,Yes,"Fiber optic","Bank transfer (automatic)",Month-to-month,1,Yes,3,75.15,496.9,"2021-06-21 18:07:34",Yes,No,2,No,No,Yes,No,No,No,2022-01-31
9480-BQJEI,2,3,2,Male,0,No,No,62,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,92.3,5731.45,No,"Fiber optic","Bank transfer (automatic)","One year",2,Yes,3,92.3,5731.45,"2016-11-21 18:07:34",Yes,Yes,2,Yes,Yes,No,No,No,Yes,NULL
9606-PBKBQ,1,1,2,Male,1,Yes,No,32,Yes,Yes,No,No,No,No,No,Yes,Yes,85,2642.05,Yes,"Fiber optic","Electronic check",Month-to-month,1,Yes,1,85,2642.05,"2019-05-21 18:07:34",Yes,Yes,2,No,No,No,No,No,Yes,2022-01-31
9689-PTNPG,1,1,2,Male,0,No,No,2,Yes,No,No,No,No,No,Yes,No,Yes,80.25,144.55,Yes,"Fiber optic","Electronic check",Month-to-month,1,Yes,1,80.25,144.55,"2021-11-21 18:07:34",Yes,No,2,No,No,No,No,Yes,No,2022-01-31
9798-DRYDS,2,2,1,Female,0,Yes,Yes,17,Yes,Yes,No,No,Yes,Yes,No,No,Yes,61.95,1070.7,No,DSL,"Mailed check","One year",2,Yes,2,61.95,1070.7,"2020-08-21 18:07:34",Yes,Yes,1,No,No,Yes,Yes,No,No,NULL
1297-VQDRP,2,4,2,Male,1,Yes,Yes,68,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,107.15,7379.8,No,"Fiber optic","Credit card (automatic)","One year",2,Yes,4,107.15,7379.8,"2016-05-21 18:07:34",Yes,Yes,2,No,No,Yes,Yes,Yes,Yes,NULL
1845-ZLLIG,1,2,1,Male,0,No,No,1,Yes,No,No,Yes,No,No,No,No,Yes,50.15,50.15,No,DSL,"Mailed check",Month-to-month,1,Yes,2,50.15,50.15,"2021-12-21 18:07:34",Yes,No,1,No,Yes,No,No,No,No,NULL
2056-EVGZL,2,4,2,Male,0,Yes,Yes,68,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,105.75,7322.5,No,"Fiber optic","Credit card (automatic)","One year",2,No,4,105.75,7322.5,"2016-05-21 18:07:34",Yes,No,2,No,Yes,Yes,Yes,Yes,Yes,NULL
2195-ZRVAX,1,1,2,Female,0,Yes,No,47,Yes,No,No,No,Yes,No,No,Yes,Yes,85.3,4045.65,Yes,"Fiber optic","Electronic check",Month-to-month,1,Yes,1,85.3,4045.65,"2018-02-21 18:07:34",Yes,No,2,No,No,Yes,No,No,Yes,2022-01-31
2342-CKIAO,1,2,3,Female,0,No,No,2,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,20.3,41.2,No,None,"Mailed check",Month-to-month,1,No,2,20.3,41.2,"2021-11-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
2904-GGUAZ,3,3,2,Female,0,Yes,No,72,Yes,Yes,Yes,Yes,No,No,No,No,Yes,84.05,6052.25,No,"Fiber optic","Bank transfer (automatic)","Two year",3,Yes,3,84.05,6052.25,"2016-01-21 18:07:34",Yes,Yes,2,Yes,Yes,No,No,No,No,NULL
2930-UOTMB,1,4,1,Female,0,No,No,31,Yes,Yes,Yes,No,Yes,Yes,No,No,No,65.25,1994.3,Yes,DSL,"Credit card (automatic)",Month-to-month,1,No,4,65.25,1994.3,"2019-06-21 18:07:34",Yes,Yes,1,Yes,No,Yes,Yes,No,No,2022-01-31
3125-RAHBV,2,4,3,Male,0,No,No,22,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,20.3,467.15,No,None,"Credit card (automatic)","One year",2,No,4,20.3,467.15,"2020-03-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
3162-KKZXO,2,1,2,Female,1,No,No,55,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,100.15,5409.75,No,"Fiber optic","Electronic check","One year",2,Yes,1,100.15,5409.75,"2017-06-21 18:07:34",Yes,Yes,2,No,No,Yes,No,Yes,Yes,NULL
3280-NMUVX,2,4,3,Male,0,Yes,Yes,34,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,19.6,678.8,No,None,"Credit card (automatic)","One year",2,No,4,19.6,678.8,"2019-03-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
3312-UUMZW,1,4,2,Male,0,Yes,No,32,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,98.85,3145.9,No,"Fiber optic","Credit card (automatic)",Month-to-month,1,Yes,4,98.85,3145.9,"2019-05-21 18:07:34",Yes,Yes,2,No,Yes,No,No,Yes,Yes,NULL
3410-MHHUM,2,1,2,Female,0,Yes,Yes,44,Yes,Yes,No,Yes,Yes,No,No,Yes,No,94.4,4295.35,No,"Fiber optic","Electronic check","One year",2,No,1,94.4,4295.35,"2018-05-21 18:07:34",Yes,Yes,2,No,Yes,Yes,No,No,Yes,NULL
3489-HHPFY,1,1,2,Female,0,Yes,No,2,Yes,Yes,No,No,No,No,Yes,No,Yes,84.05,134.05,No,"Fiber optic","Electronic check",Month-to-month,1,Yes,1,84.05,134.05,"2021-11-21 18:07:34",Yes,Yes,2,No,No,No,No,Yes,No,NULL
3508-VLHCZ,3,4,1,Female,0,Yes,Yes,71,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,90.55,6239.05,No,DSL,"Credit card (automatic)","Two year",3,Yes,4,90.55,6239.05,"2016-02-21 18:07:34",Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,NULL
3740-RLMVT,2,3,1,Male,1,Yes,No,67,Yes,No,Yes,Yes,No,Yes,No,No,Yes,60.95,4119.4,No,DSL,"Bank transfer (automatic)","One year",2,Yes,3,60.95,4119.4,"2016-06-21 18:07:34",Yes,No,1,Yes,Yes,No,Yes,No,No,NULL
3750-YHRYO,2,2,3,Male,0,Yes,Yes,7,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,20.65,150,No,None,"Mailed check","One year",2,No,2,20.65,150,"2021-06-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
3969-GYXEL,1,1,2,Female,0,No,No,11,Yes,No,Yes,No,No,No,No,No,No,76.4,838.7,No,"Fiber optic","Electronic check",Month-to-month,1,No,1,76.4,838.7,"2021-02-21 18:07:34",Yes,No,2,Yes,No,No,No,No,No,NULL
4077-CROMM,1,1,2,Female,0,Yes,Yes,31,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,104.2,3243.45,Yes,"Fiber optic","Electronic check",Month-to-month,1,Yes,1,104.2,3243.45,"2019-06-21 18:07:34",Yes,Yes,2,No,No,Yes,Yes,Yes,Yes,2022-01-31
4109-CYRBD,1,1,1,Male,1,Yes,No,29,Yes,Yes,No,No,No,No,No,No,Yes,51.6,1442,No,DSL,"Electronic check",Month-to-month,1,Yes,1,51.6,1442,"2019-08-21 18:07:34",Yes,Yes,1,No,No,No,No,No,No,NULL
